date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2019-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",68,9758.3,0,0
2019-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",73,8779.09,0,0
2019-09-01,Y56,"LONDON COMMISSIONING REGION",94,10034.96,0,0
2019-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",159,15394.11,0,0
2019-09-01,Y60,"MIDLANDS COMMISSIONING REGION",204,27831.79,0,0
2019-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",46,5093,0,0
2019-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",61,8497.23,0,0
2019-10-01,Y62,"NORTH WEST COMMISSIONING REGION",66,7620.32,0,0
2019-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",85,10795.46,0,0
2019-10-01,Y56,"LONDON COMMISSIONING REGION",140,16049.27,0,0
2019-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",156,16657.71,0,0
2019-10-01,Y60,"MIDLANDS COMMISSIONING REGION",228,32410.74,0,0
2019-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",39,4589.9,0,0
2019-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",62,7903.37,0,0
2019-11-01,Y62,"NORTH WEST COMMISSIONING REGION",64,6959.58,0,0
2019-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",67,8812.23,0,0
2019-11-01,Y56,"LONDON COMMISSIONING REGION",91,9993.79,0,0
2019-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",145,14829.16,0,0
2019-11-01,Y60,"MIDLANDS COMMISSIONING REGION",226,32160.79,0,0
2019-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",41,5266.64,0,0
2019-12-01,Y62,"NORTH WEST COMMISSIONING REGION",59,6745,0,0
2019-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",62,8950.03,0,0
2019-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",66,8498.75,0,0
2019-12-01,Y56,"LONDON COMMISSIONING REGION",107,10556.56,0,0
2019-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",136,14569.21,0,0
2019-12-01,Y60,"MIDLANDS COMMISSIONING REGION",231,31973.94,0,0
2020-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",42,5009,0,0
2020-01-01,Y62,"NORTH WEST COMMISSIONING REGION",62,8029.81,0,0
2020-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",68,9963.36,0,0
2020-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",76,10124.2,0,0
2020-01-01,Y56,"LONDON COMMISSIONING REGION",117,14572.71,0,0
2020-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",154,18391.91,0,0
2020-01-01,Y60,"MIDLANDS COMMISSIONING REGION",233,33346.38,0,0
2020-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",43,4564.25,0,0
2020-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",58,8150.34,0,0
2020-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",60,8152.98,0,0
2020-02-01,Y62,"NORTH WEST COMMISSIONING REGION",62,6075.57,0,0
2020-02-01,Y56,"LONDON COMMISSIONING REGION",98,9448.49,0,0
2020-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",102,11604.11,0,0
2020-02-01,Y60,"MIDLANDS COMMISSIONING REGION",201,27961.67,0,0
2020-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",32,4099.43,0,0
2020-03-01,Y62,"NORTH WEST COMMISSIONING REGION",64,7491.4,0,0
2020-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",65,9042.57,0,0
2020-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",78,11771.63,0,0
2020-03-01,Y56,"LONDON COMMISSIONING REGION",98,11877.87,0,0
2020-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",145,16914.66,0,0
2020-03-01,Y60,"MIDLANDS COMMISSIONING REGION",229,33754.89,0,0
2020-04-01,Y62,"NORTH WEST COMMISSIONING REGION",60,6474.1,0,0
2020-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",65,8157.47,0,0
2020-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",85,10547.64,0,0
2020-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",88,11647.03,0,0
2020-04-01,Y56,"LONDON COMMISSIONING REGION",108,12106.23,0,0
2020-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",144,17810.01,0,0
2020-04-01,Y60,"MIDLANDS COMMISSIONING REGION",241,33127.82,0,0
2020-05-01,Y62,"NORTH WEST COMMISSIONING REGION",61,6365.78,0,0
2020-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",67,8888.14,0,0
2020-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",72,9324.17,0,0
2020-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",92,12567.37,0,0
2020-05-01,Y56,"LONDON COMMISSIONING REGION",107,11129.87,0,0
2020-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",134,15238.14,0,0
2020-05-01,Y60,"MIDLANDS COMMISSIONING REGION",227,30735.08,0,0
2020-06-01,Y62,"NORTH WEST COMMISSIONING REGION",71,8654.89,0,0
2020-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",75,8604.61,0,0
2020-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",78,10422.76,0,0
2020-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",82,11638.47,0,0
2020-06-01,Y56,"LONDON COMMISSIONING REGION",102,11882,0,0
2020-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",143,17687.65,0,0
2020-06-01,Y60,"MIDLANDS COMMISSIONING REGION",221,31989.58,0,0
2020-07-01,Y62,"NORTH WEST COMMISSIONING REGION",68,7109.41,0,0
2020-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",75,9959.83,0,0
2020-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",81,11025.58,0,0
2020-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",97,13684.85,0,0
2020-07-01,Y56,"LONDON COMMISSIONING REGION",101,12968.38,0,0
2020-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",138,16677.23,0,0
2020-07-01,Y60,"MIDLANDS COMMISSIONING REGION",234,31716.83,0,0
2020-08-01,Y62,"NORTH WEST COMMISSIONING REGION",60,7575.54,0,0
2020-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",64,8704.99,0,0
2020-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",66,9322.15,0,0
2020-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",80,9431.08,0,0
2020-08-01,Y56,"LONDON COMMISSIONING REGION",106,12756.84,0,0
2020-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",128,15503.1,0,0
2020-08-01,Y60,"MIDLANDS COMMISSIONING REGION",214,29262.42,0,0
2020-09-01,Y62,"NORTH WEST COMMISSIONING REGION",61,6604.93,0,0
2020-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",68,9937.01,0,0
2020-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",85,12122.7,0,0
2020-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",89,10942.62,0,0
2020-09-01,Y56,"LONDON COMMISSIONING REGION",104,10578.92,0,0
2020-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",140,15811.8,0,0
2020-09-01,Y60,"MIDLANDS COMMISSIONING REGION",235,32711.71,0,0
2020-10-01,Y62,"NORTH WEST COMMISSIONING REGION",60,7592.43,0,0
2020-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",64,7710.3,0,0
2020-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",69,9433.64,0,0
2020-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",71,9460.74,0,0
2020-10-01,Y56,"LONDON COMMISSIONING REGION",115,12953.68,0,0
2020-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",133,16025.08,0,0
2020-10-01,Y60,"MIDLANDS COMMISSIONING REGION",221,31293.74,0,0
2020-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",53,6313.77,0,0
2020-11-01,Y62,"NORTH WEST COMMISSIONING REGION",71,7375.38,0,0
2020-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",72,10377.44,0,0
2020-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",77,10975.43,0,0
2020-11-01,Y56,"LONDON COMMISSIONING REGION",89,9751.13,0,0
2020-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",106,13421.77,0,0
2020-11-01,Y60,"MIDLANDS COMMISSIONING REGION",207,28386.16,0,0
2020-12-01,Y62,"NORTH WEST COMMISSIONING REGION",48,5798.06,0,0
2020-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",57,7940.21,0,0
2020-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",66,7520.25,0,0
2020-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",75,9955.85,0,0
2020-12-01,Y56,"LONDON COMMISSIONING REGION",106,13827.62,0,0
2020-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",127,15742.56,0,0
2020-12-01,Y60,"MIDLANDS COMMISSIONING REGION",221,32845.08,0,0
2021-01-01,Y62,"NORTH WEST COMMISSIONING REGION",55,5812.12,0,0
2021-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",61,7322.7,0,0
2021-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",63,9939,0,0
2021-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",63,8638.15,0,0
2021-01-01,Y56,"LONDON COMMISSIONING REGION",92,12139.47,0,0
2021-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",129,16894.3,0,0
2021-01-01,Y60,"MIDLANDS COMMISSIONING REGION",216,32279.97,0,0
2021-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",48,7388.24,0,0
2021-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",50,6659.4,0,0
2021-02-01,Y62,"NORTH WEST COMMISSIONING REGION",51,5612.07,0,0
2021-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",61,7917.61,0,0
2021-02-01,Y56,"LONDON COMMISSIONING REGION",82,10200.78,0,0
2021-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",110,14963.97,0,0
2021-02-01,Y60,"MIDLANDS COMMISSIONING REGION",175,23920.91,0,0
2021-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",41,5162.62,0,0
2021-03-01,Y62,"NORTH WEST COMMISSIONING REGION",50,5670.89,0,0
2021-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",54,8219.96,0,0
2021-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",71,9259.67,0,0
2021-03-01,Y56,"LONDON COMMISSIONING REGION",94,11077.45,0,0
2021-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",110,13894.53,0,0
2021-03-01,Y60,"MIDLANDS COMMISSIONING REGION",236,37202.15,0,0
2021-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",57,8315.22,0,0
2021-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",58,7947.98,0,0
2021-04-01,Y62,"NORTH WEST COMMISSIONING REGION",62,6298.79,0,0
2021-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",65,8985.23,0,0
2021-04-01,Y56,"LONDON COMMISSIONING REGION",94,11354.55,0,0
2021-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",116,16973.03,0,0
