date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2019-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",53428,70678.84,0,0
2019-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",57219,77386.05,0,0
2019-09-01,Y56,"LONDON COMMISSIONING REGION",59255,84024.29,0,0
2019-09-01,Y62,"NORTH WEST COMMISSIONING REGION",63873,77268.47,0,0
2019-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",71814,97527.66,0,0
2019-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",78709,97839.41,0,0
2019-09-01,Y60,"MIDLANDS COMMISSIONING REGION",94811,124054.54,0,0
2019-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",56169,72509.65,0,0
2019-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",60510,78957.4,0,0
2019-10-01,Y56,"LONDON COMMISSIONING REGION",63264,85448.7,0,0
2019-10-01,Y62,"NORTH WEST COMMISSIONING REGION",69050,80447.66,0,0
2019-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",75660,100376.15,0,0
2019-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",83659,101458.97,0,0
2019-10-01,Y60,"MIDLANDS COMMISSIONING REGION",100765,126937.45,0,0
2019-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",53453,68901.74,0,0
2019-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",58296,77563.24,0,0
2019-11-01,Y56,"LONDON COMMISSIONING REGION",60138,82542.04,0,0
2019-11-01,Y62,"NORTH WEST COMMISSIONING REGION",65155,76229.75,0,0
2019-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",73150,98600.21,0,0
2019-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",79163,97215.5,0,0
2019-11-01,Y60,"MIDLANDS COMMISSIONING REGION",95873,122481.59,0,0
2019-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",54219,70959.96,0,0
2019-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",59061,78345.88,0,0
2019-12-01,Y56,"LONDON COMMISSIONING REGION",60693,83365.03,0,0
2019-12-01,Y62,"NORTH WEST COMMISSIONING REGION",66373,77406.98,0,0
2019-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",73867,98254.9,0,0
2019-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",80848,98352.34,0,0
2019-12-01,Y60,"MIDLANDS COMMISSIONING REGION",97539,123411.64,0,0
2020-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",54534,68903.29,0,0
2020-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",59517,78970.84,0,0
2020-01-01,Y56,"LONDON COMMISSIONING REGION",61928,84151.09,0,0
2020-01-01,Y62,"NORTH WEST COMMISSIONING REGION",67529,78427.28,0,0
2020-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",73817,97516.41,0,0
2020-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",82144,99087.25,0,0
2020-01-01,Y60,"MIDLANDS COMMISSIONING REGION",99406,124227.2,0,0
2020-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",50052,64248.13,0,0
2020-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",54538,72347.12,0,0
2020-02-01,Y56,"LONDON COMMISSIONING REGION",56230,75437.61,0,0
2020-02-01,Y62,"NORTH WEST COMMISSIONING REGION",60783,70399.62,0,0
2020-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",67736,89666.93,0,0
2020-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",74082,90222.83,0,0
2020-02-01,Y60,"MIDLANDS COMMISSIONING REGION",89738,111745.51,0,0
2020-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",56401,71980.12,0,0
2020-03-01,Y56,"LONDON COMMISSIONING REGION",60326,83925.84,0,0
2020-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",60670,80450.83,0,0
2020-03-01,Y62,"NORTH WEST COMMISSIONING REGION",68689,79504.78,0,0
2020-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",76929,103795.43,0,0
2020-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",83492,101641.6,0,0
2020-03-01,Y60,"MIDLANDS COMMISSIONING REGION",101319,127228.96,0,0
2020-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",55313,70351.8,0,0
2020-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",59304,77126.47,0,0
2020-04-01,Y56,"LONDON COMMISSIONING REGION",60270,80577.77,0,0
2020-04-01,Y62,"NORTH WEST COMMISSIONING REGION",66059,75402.71,0,0
2020-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",74385,97553.39,0,0
2020-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",81592,97971.64,0,0
2020-04-01,Y60,"MIDLANDS COMMISSIONING REGION",97692,121155.15,0,0
2020-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",51236,64620.71,0,0
2020-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",55833,73388.25,0,0
2020-05-01,Y56,"LONDON COMMISSIONING REGION",56689,76194.91,0,0
2020-05-01,Y62,"NORTH WEST COMMISSIONING REGION",61963,71387.65,0,0
2020-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",69201,90412.76,0,0
2020-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",75919,91098.76,0,0
2020-05-01,Y60,"MIDLANDS COMMISSIONING REGION",91905,114503.33,0,0
2020-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",52370,71862.19,0,0
2020-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",56790,80261.7,0,0
2020-06-01,Y56,"LONDON COMMISSIONING REGION",58548,86456.17,0,0
2020-06-01,Y62,"NORTH WEST COMMISSIONING REGION",63939,79865.47,0,0
2020-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",71113,101386.34,0,0
2020-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",77803,101344.38,0,0
2020-06-01,Y60,"MIDLANDS COMMISSIONING REGION",94887,129103.34,0,0
2020-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",53874,73165,0,0
