date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2022-11-01,Y62,"NORTH WEST COMMISSIONING REGION",11,1541.87,0,0
2022-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",12,1542.28,0,0
2022-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",14,2242.67,0,0
2022-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",17,2488.33,0,0
2022-11-01,Y56,"LONDON COMMISSIONING REGION",24,5046,0,0
2022-11-01,Y60,"MIDLANDS COMMISSIONING REGION",24,3644.37,0,0
2022-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",29,5886.98,0,0
2022-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",14,2522.81,0,0
2022-12-01,Y62,"NORTH WEST COMMISSIONING REGION",14,2382.7,0,0
2022-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",15,2522.84,0,0
2022-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",17,2663.4,0,0
2022-12-01,Y56,"LONDON COMMISSIONING REGION",20,5045.61,0,0
2022-12-01,Y60,"MIDLANDS COMMISSIONING REGION",21,3503.91,0,0
2022-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",25,4204.75,0,0
2023-01-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",5,702.28,0,0
2023-01-01,Y62,"NORTH WEST COMMISSIONING REGION",13,1826.01,0,0
2023-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",17,2949.67,0,0
2023-01-01,Y60,"MIDLANDS COMMISSIONING REGION",19,3511.47,0,0
2023-01-01,Y56,"LONDON COMMISSIONING REGION",24,6180.2,0,0
2023-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",24,3792.47,0,0
2023-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",35,6601.66,0,0
2023-02-01,Y62,"NORTH WEST COMMISSIONING REGION",9,1405.48,0,0
2023-02-01,Y58,"SOUTH WEST COMMISSIONING REGION",14,2529.76,0,0
2023-02-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",14,1968.01,0,0
2023-02-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",15,2529.81,0,0
2023-02-01,Y56,"LONDON COMMISSIONING REGION",19,4637.87,0,0
2023-02-01,Y60,"MIDLANDS COMMISSIONING REGION",21,3373.09,0,0
2023-02-01,Y59,"SOUTH EAST COMMISSIONING REGION",27,5621.73,0,0
2023-03-01,Y62,"NORTH WEST COMMISSIONING REGION",8,1405.29,0,0
2023-03-01,Y58,"SOUTH WEST COMMISSIONING REGION",12,1826.88,0,0
2023-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",12,1546.27,0,0
2023-03-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",14,2529.56,0,0
2023-03-01,Y56,"LONDON COMMISSIONING REGION",15,3232.19,0,0
2023-03-01,Y60,"MIDLANDS COMMISSIONING REGION",18,2951.1,0,0
2023-03-01,Y59,"SOUTH EAST COMMISSIONING REGION",32,5621.22,0,0
2023-04-01,Y62,"NORTH WEST COMMISSIONING REGION",11,1693.52,0,0
2023-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",12,1552.78,0,0
2023-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",13,2681.29,0,0
2023-04-01,Y56,"LONDON COMMISSIONING REGION",19,4657.01,0,0
2023-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",19,3104.73,0,0
2023-04-01,Y60,"MIDLANDS COMMISSIONING REGION",24,4435.38,0,0
2023-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",33,6068.3,0,0
2023-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",10,1411.78,0,0
2023-05-01,Y62,"NORTH WEST COMMISSIONING REGION",11,1694.14,0,0
2023-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",12,1553.39,0,0
2023-05-01,Y56,"LONDON COMMISSIONING REGION",19,4941.14,0,0
2023-05-01,Y60,"MIDLANDS COMMISSIONING REGION",19,3105.89,0,0
2023-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",23,4800.01,0,0
2023-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",32,6070.62,0,0
2023-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",11,1411.08,0,0
2023-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",12,1833.88,0,0
2023-06-01,Y62,"NORTH WEST COMMISSIONING REGION",12,1974.95,0,0
2023-06-01,Y56,"LONDON COMMISSIONING REGION",17,4372.93,0,0
2023-06-01,Y60,"MIDLANDS COMMISSIONING REGION",17,2962.37,0,0
2023-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",21,3808.71,0,0
2023-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",29,5521.8,0,0
2023-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",12,1685.37,0,0
2023-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",13,1966.27,0,0
2023-07-01,Y62,"NORTH WEST COMMISSIONING REGION",13,1966.28,0,0
2023-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",14,1966.64,0,0
2023-07-01,Y56,"LONDON COMMISSIONING REGION",16,3932.37,0,0
2023-07-01,Y60,"MIDLANDS COMMISSIONING REGION",26,4554.56,0,0
2023-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",35,6600.89,0,0
2023-08-01,Y58,"SOUTH WEST COMMISSIONING REGION",12,2106.21,0,0
2023-08-01,Y62,"NORTH WEST COMMISSIONING REGION",12,1965.85,0,0
2023-08-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",15,1545.46,0,0
2023-08-01,Y56,"LONDON COMMISSIONING REGION",17,4212.38,0,0
2023-08-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",18,3650.76,0,0
2023-08-01,Y60,"MIDLANDS COMMISSIONING REGION",21,3650.78,0,0
2023-08-01,Y59,"SOUTH EAST COMMISSIONING REGION",34,6037.88,0,0
2023-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",10,1262.15,0,0
2023-09-01,Y62,"NORTH WEST COMMISSIONING REGION",11,1682.28,0,0
2023-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",12,1962.65,0,0
2023-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",17,2803.81,0,0
2023-09-01,Y56,"LONDON COMMISSIONING REGION",21,5607.55,0,0
2023-09-01,Y60,"MIDLANDS COMMISSIONING REGION",21,3084.18,0,0
2023-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",32,5747.8,0,0
2023-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",7,1123.44,0,0
2023-10-01,Y62,"NORTH WEST COMMISSIONING REGION",10,1404.3,0,0
2023-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",13,2387.27,0,0
2023-10-01,Y60,"MIDLANDS COMMISSIONING REGION",19,3510.74,0,0
2023-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",20,3510.75,0,0
2023-10-01,Y56,"LONDON COMMISSIONING REGION",21,5336.32,0,0
2023-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",31,5336.37,0,0
