date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2019-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,252.45,0,0
2019-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",6,1968.85,0,0
2019-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",9,5301.27,0,0
2019-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",52,13632.27,0,0
2019-10-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2019-10-01,Y60,"MIDLANDS COMMISSIONING REGION",0,0,0,0
2019-10-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2019-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",4,2019.72,0,0
2019-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",4,1009.88,0,0
2019-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",11,2605.16,0,0
2019-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",56,15400.58,0,0
2019-11-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2019-11-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2019-11-01,Y60,"MIDLANDS COMMISSIONING REGION",2,505.36,0,0
2019-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",4,1010.72,0,0
2019-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",7,4032.18,0,0
2019-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",8,2215.93,0,0
2019-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",50,13392.02,0,0
2019-12-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2019-12-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2019-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1,252.73,0,0
2019-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",3,1349.89,0,0
2019-12-01,Y60,"MIDLANDS COMMISSIONING REGION",3,7581.52,0,0
2019-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",5,2900.99,0,0
2019-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",53,14405.5,0,0
2020-01-01,Y56,"LONDON COMMISSIONING REGION",0,0,0,0
2020-01-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",0,0,0,0
2020-01-01,Y62,"NORTH WEST COMMISSIONING REGION",0,0,0,0
2020-01-01,Y58,"SOUTH WEST COMMISSIONING REGION",1,613.69,0,0
2020-01-01,Y60,"MIDLANDS COMMISSIONING REGION",1,252.81,0,0
2020-01-01,Y59,"SOUTH EAST COMMISSIONING REGION",12,5177.17,0,0
