date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2021-03-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3489,114539.52,0,0
2021-04-01,Y56,"LONDON COMMISSIONING REGION",843,10778.15,0,0
2021-04-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1243,15587.75,0,0
2021-04-01,Y59,"SOUTH EAST COMMISSIONING REGION",1656,25909.22,0,0
2021-04-01,Y58,"SOUTH WEST COMMISSIONING REGION",1795,22448.61,0,0
2021-04-01,Y62,"NORTH WEST COMMISSIONING REGION",2142,11386.66,0,0
2021-04-01,Y60,"MIDLANDS COMMISSIONING REGION",2615,39757.36,0,0
2021-04-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3293,85866.4,0,0
2021-05-01,Y56,"LONDON COMMISSIONING REGION",771,9680.1,0,0
2021-05-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1266,16380.88,0,0
2021-05-01,Y59,"SOUTH EAST COMMISSIONING REGION",1635,25587.77,0,0
2021-05-01,Y58,"SOUTH WEST COMMISSIONING REGION",1672,20238.99,0,0
2021-05-01,Y62,"NORTH WEST COMMISSIONING REGION",2041,10811.61,0,0
2021-05-01,Y60,"MIDLANDS COMMISSIONING REGION",2470,37371.72,0,0
2021-05-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3167,82430.16,0,0
2021-06-01,Y56,"LONDON COMMISSIONING REGION",841,11456.19,0,0
2021-06-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1319,16964.47,0,0
2021-06-01,Y59,"SOUTH EAST COMMISSIONING REGION",1644,25699.52,0,0
2021-06-01,Y58,"SOUTH WEST COMMISSIONING REGION",1808,23732.09,0,0
2021-06-01,Y62,"NORTH WEST COMMISSIONING REGION",2178,11576.39,0,0
2021-06-01,Y60,"MIDLANDS COMMISSIONING REGION",2644,40511.08,0,0
2021-06-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3399,88790.59,0,0
2021-07-01,Y56,"LONDON COMMISSIONING REGION",785,8048.28,0,0
2021-07-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",1340,14121.98,0,0
2021-07-01,Y59,"SOUTH EAST COMMISSIONING REGION",1732,22012.93,0,0
2021-07-01,Y58,"SOUTH WEST COMMISSIONING REGION",1847,18507.65,0,0
2021-07-01,Y62,"NORTH WEST COMMISSIONING REGION",2208,9100.17,0,0
2021-07-01,Y60,"MIDLANDS COMMISSIONING REGION",2647,32448.47,0,0
2021-07-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",3411,72498.33,0,0
2021-08-01,Y56,"LONDON COMMISSIONING REGION",805,8335.16,0,0
