date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2019-09-01,Y58,"SOUTH WEST COMMISSIONING REGION",63019,395959.15,0,0
2019-09-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",64256,267814.48,0,0
2019-09-01,Y56,"LONDON COMMISSIONING REGION",65003,221076.62,0,0
2019-09-01,Y62,"NORTH WEST COMMISSIONING REGION",71814,244804.98,0,0
2019-09-01,Y59,"SOUTH EAST COMMISSIONING REGION",84417,680276.21,0,0
2019-09-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",95331,563901.8,0,0
2019-09-01,Y60,"MIDLANDS COMMISSIONING REGION",106710,413259.92,0,0
2019-10-01,Y58,"SOUTH WEST COMMISSIONING REGION",66510,453980.56,0,0
2019-10-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",67916,295378.92,0,0
2019-10-01,Y56,"LONDON COMMISSIONING REGION",69359,255676.76,0,0
2019-10-01,Y62,"NORTH WEST COMMISSIONING REGION",77525,275086.22,0,0
2019-10-01,Y59,"SOUTH EAST COMMISSIONING REGION",89316,807899.13,0,0
2019-10-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",101527,659084.07,0,0
2019-10-01,Y60,"MIDLANDS COMMISSIONING REGION",113514,470340.47,0,0
2019-11-01,Y58,"SOUTH WEST COMMISSIONING REGION",63151,422151.17,0,0
2019-11-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",65605,290329.82,0,0
2019-11-01,Y56,"LONDON COMMISSIONING REGION",65868,236017.75,0,0
2019-11-01,Y62,"NORTH WEST COMMISSIONING REGION",73182,256330.57,0,0
2019-11-01,Y59,"SOUTH EAST COMMISSIONING REGION",86202,751876.34,0,0
2019-11-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",96073,624579.33,0,0
2019-11-01,Y60,"MIDLANDS COMMISSIONING REGION",108072,454015.12,0,0
2019-12-01,Y58,"SOUTH WEST COMMISSIONING REGION",63996,420035.38,0,0
2019-12-01,Y56,"LONDON COMMISSIONING REGION",66500,226923.47,0,0
2019-12-01,Y61,"EAST OF ENGLAND COMMISSIONING REGION",66532,289038.8,0,0
2019-12-01,Y62,"NORTH WEST COMMISSIONING REGION",74466,255712.64,0,0
2019-12-01,Y59,"SOUTH EAST COMMISSIONING REGION",86908,726052.18,0,0
2019-12-01,Y63,"NORTH EAST AND YORKSHIRE COMMISSIONING REGION",98115,645330.65,0,0
